847300 False [783.709090909091, 726.3821656050956, 692.7927927927927, 690.0473933649289, 617.9688715953307, 604.0179372197309, 562.0135746606335, 559.1909090909091, 552.7223476297968, 552.5462184873951, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 548.3541666666666, 548.3541666666666, 548.3541666666666, 548.3541666666666, 548.3450704225352, 548.0, 548.0, 548.0, 548.0, 538.1165919282511, 527.9557522123894, 522.5902004454343, 505.42622950819674, 495.43636363636364, 489.846875, 489.4313725490196, 486.9413793103448, 485.646017699115, 483.75280898876406, 483.36538461538464, 483.60616438356163, 479.6214689265537, 479.0170068027211, 478.1, 476.1351351351352, 469.5, 467.45454545454544, 465.27272727272725, 464.35393258426967, 464.1181818181818, 464.0091743119266, 463.72727272727275, 462.24858757062145, 462.0892857142857, 462.0432692307692, 461.99537037037044, 461.52542372881356, 461.3728813559322, 460.5444444444444, 460.5, 460.44632768361583, 460.4105691056911, 460.218309859155, 459.8617886178862, 459.8467741935484, 459.61788617886174, 459.32753623188404, 459.1866028708134, 459.0458015267176, 459.0, 458.7815699658703, 458.72072072072075, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0]
847267 False [762.8388888888888, 689.6936936936937, 617.8899999999999, 551.0027027027027, 550.0, 550.0, 548.0, 548.0, 538.412213740458, 491.49056603773585, 486.1090909090909, 482.33636363636356, 471.92957746478874, 467.90990990990986, 465.07909604519773, 462.1636363636364, 461.23595505617976, 461.070796460177, 460.9039548022599, 460.6545454545454, 460.5056179775281, 460.41333333333336, 459.8363636363636, 458.8938053097345, 458.6272727272727, 458.35211267605627, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 458.0, 457.709090909091, 457.7043121149897, 457.7037037037037, 457.70348837209303, 457.7032640949555, 457.703125, 457.7030303030303, 457.7030303030303, 457.70212765957444, 457.6991150442478, 457.69776119402985, 457.6971830985915, 457.6971830985915, 457.695652173913, 457.695035460993, 457.1953385127636, 456.51063829787233, 456.387323943662, 446.0, 304.7304964539007, 281.97024320457797, 251.0, 250.0, 249.0731707317073, 246.00000000000003, 243.64593301435406, 243.38297872340425, 243.38297872340425, 200.00000000000003, 180.0, 158.4, 150.7462686567164, 150.0, 150.0, 139.62313432835822, 136.12292358803987, 136.0, 136.0, 135.64903846153845, 134.53488372093022, 132.22857142857143, 127.21428571428571, 118.19791666666667, 115.0, 115.00000000000001, 115.0, 100.96644295302013, 109.81021897810218, 103.82882882882883, 102.97272727272727, 100.0, 100.0, 88.92727272727272, 88.04545454545455, 87.60992907801419, 87.33562315996075, 87.02127659574468]
847100 False [821.4397163120566, 761.2978723404256, 760.5, 734.3818181818182, 734.3818181818182, 734.3818181818182, 734.3818181818182, 734.3818181818182, 734.3818181818182, 734.3818181818182, 734.3818181818182, 728.203125, 680.5454545454545, 654.7151515151515, 630.9454545454546, 627.1272727272727, 623.209090909091, 614.8636363636364, 610.4765784114053, 610.0, 610.0, 608.0, 608.0, 608.0, 607.9861111111111, 606.2941176470588, 609.0522875816994, 604.4636363636364, 600.0, 594.5152838427948, 587.8085106382979, 586.502427184466, 584.063063063063, 580.927927927928, 573.125850340136, 561.060606060606, 558.9884057971014, 557.7545454545456, 556.5476190476192, 552.3770491803278, 544.2349397590361, 543.9641255605382, 543.6727272727272, 542.6484375, 535.5363636363636, 534.3181818181818, 532.9270833333334, 532.8673469387755, 523.6179775280899, 520.6363636363636, 519.2882882882883, 519.2307692307693, 519.0727272727273, 516.1694915254237, 515.6070287539936, 515.5762711864406, 515.5181818181818, 513.9435028248588, 512.6272727272728, 511.875, 511.49152542372883, 511.4376996805112, 511.2479674796748, 510.8636363636364, 510.8314606741573, 510.8222222222222, 510.8222222222222, 510.8222222222222, 510.6101694915254, 510.59574468085106, 510.57042253521126, 510.4423076923077, 510.4075829383886, 510.04838709677426, 509.56756756756755, 509.409090909091, 509.2523076923077, 509.19488817891374, 509.08181818181816, 509.0, 508.8702702702703, 508.8495575221239, 508.60909090909087, 508.1727272727273, 508.0, 508.0, 508.0, 508.0, 508.0, 508.00000000000006, 508.0, 508.0, 508.0, 508.0, 508.0, 508.00000000000006, 508.0, 508.0, 508.0]
847074 False [909.9264705882354, 896.8309859154929, 645.5045045045046, 638.1454545454545, 610.0, 609.1307189542483, 608.0, 608.0, 561.1272727272727, 561.1272727272727, 551.0027932960895, 548.0, 548.0, 548.0, 544.1578947368421, 541.3482142857143, 539.3688524590164, 535.9078947368421, 532.736040609137, 525.5945945945946, 524.4247787610619, 519.0272727272727, 513.2916666666666, 511.6090909090909, 511.4867256637168, 511.37068965517244, 511.20338983050846, 510.59465478841867, 510.438202247191, 510.0734693877551, 509.85777777777776, 509.409090909091, 509.3272727272727, 508.0, 508.0, 508.0, 508.0, 508.0, 508.0, 508.0, 508.0, 508.0, 508.0, 508.0, 508.0, 508.0, 508.0, 508.0, 508.0, 508.0, 508.0, 508.0, 508.00000000000006, 508.00000000000006, 508.00000000000006, 508.00000000000006, 508.0, 508.0, 508.00000000000006, 508.00000000000006, 508.0, 508.0, 508.0, 508.0, 508.00000000000006, 508.0, 508.0, 508.0, 508.0, 508.0, 508.0, 507.6267605633803, 507.6267605633803, 507.6267605633803, 507.63194444444446, 507.6267605633803, 507.6267605633803, 507.6267605633803, 507.6267605633803, 507.63194444444446, 507.6267605633803, 507.60571428571427, 507.60283687943263, 507.60283687943263, 507.60283687943263, 507.60283687943263, 507.60283687943263, 507.6022408963585, 507.6020671834625, 507.60176991150445, 507.60164835164835, 507.6015325670498, 507.60130718954247, 507.60130718954247, 507.60130718954247, 507.5996732026144, 507.5988372093023, 507.59859154929575, 507.59859154929575]
846960 True []
846871 False [530.0, 321.0, 279.6747967479675, 270.23235800344236, 222.48803827751195, 214.4873000940734, 180.0, 150.7462686567164, 150.0, 150.0, 141.78378378378378, 134.75812274368232, 135.00000000000003, 129.3012048192771, 123.32432432432432, 120.16547277936962, 118.57142857142857, 118.48404255319149, 118.48404255319149, 118.48404255319149, 118.48404255319149, 118.48404255319149, 118.48404255319149, 117.85714285714286, 117.85714285714286, 116.68611435239207, 116.015625, 115.87755102040816, 115.38888888888889, 115.37704918032787, 111.35589941972921, 109.0, 111.0, 109.69056603773583, 109.16053019145802, 107.0, 107.0, 106.15194346289752, 105.98620689655172, 105.35820895522389, 104.76666666666667, 103.54609929078015, 101.38888888888889, 101.00279329608938, 100.8, 100.8, 100.0, 96.0, 105.99999999999999, 100.49751243781094, 100.38356164383562, 100.0, 100.0, 99.94888178913737, 99.77952755905511, 98.42222222222222, 97.73873873873873, 97.73873873873873, 97.3, 97.3, 97.29787234042553, 96.48587570621469, 96.25000000000001, 95.98913043478262, 95.41441441441441, 92.99610894941634, 92.8018018018018, 91.15606936416187, 69.11855670103093, 111.09638554216868, 90.0, 89.7877358490566, 89.72727272727273, 70.68852459016394, 115.62780269058295, 89.45132743362832, 89.36283185840708, 88.50354609929079, 88.50000000000001, 87.5952380952381, 63.163120567375884, 118.45045045045045, 84.0, 84.0, 90.9090909090909, 86.55621301775147, 85.18796992481202, 84.0, 84.0, 84.0, 84.0, 83.3085501858736, 81.81818181818181, 44.0, 246.66666666666666, 81.0, 79.30939226519337, 79.08108108108108, 79.0]
846533 False [17.0, 2700.0, 150.86206896551724, 150.79365079365078, 150.0, 150.0, 150.0, 134.04516129032257, 134.03896103896105, 106.9767616191904, 102.8724279835391, 101.8018018018018, 101.2905982905983, 90.26548672566372, 72.79411764705883, 72.79411764705883, 40.84, 108.24338624338624, 52.0, 52.0, 94.7867298578199, 69.65217391304348, 63.0, 63.0, 58.67037037037037, 58.57471264367816, 58.05194805194805, 58.05194805194805, 56.763636363636365, 56.39097744360902, 55.38461538461539, 55.0, 55.0, 53.78531073446328, 52.79577464788732, 52.0, 52.0, 51.9578947368421, 51.69090909090909, 50.9009009009009, 50.60909090909091, 50.34722222222222, 50.227777777777774, 50.227777777777774, 50.15923566878981, 50.0, 50.0, 50.00000000000001, 50.0, 50.0, 50.0, 50.00000000000001, 50.00000000000001, 48.9419795221843, 48.77551020408163, 47.744680851063826, 47.13390313390313, 47.0, 47.0, 46.96610169491525, 46.11666666666667, 46.01418439716312, 39.0, 54.0, 45.60283687943262, 45.29682997118156, 45.2017937219731, 45.18115942028985, 45.070422535211264, 45.00000000000001, 44.60283687943262, 44.4070796460177, 44.4070796460177, 44.1981981981982, 43.225130890052355, 42.518518518518526, 42.39716312056738, 42.00854700854701, 41.893719806763286, 41.48872180451128, 41.28181818181818, 40.83695652173913, 40.00966650555824, 40.0, 39.73451327433628, 39.36283185840708, 38.88405797101449, 38.711743772241995, 38.7085020242915, 38.54867256637168, 38.35151515151515, 38.11797752808989, 37.75728155339806, 37.0, 36.9277108433735, 36.88775510204081, 36.614583333333336, 36.478873239436616, 36.473684210526315]
846531 False [397.85714285714283, 321.4750542299349, 260.4166666666667, 154.84493670886073, 150.0, 150.0, 150.0, 134.78579676674363, 134.76629213483147, 134.04516129032257, 134.04516129032257, 134.03896103896105, 130.0, 117.34285714285714, 104.71204188481676, 101.2905982905983, 100.0, 95.45454545454545, 75.29107373868048, 72.79411764705883, 72.79411764705883, 70.0, 70.0, 69.43335993615324, 67.42727272727272, 65.35714285714286, 63.69090909090909, 63.063063063063055, 63.0, 63.0, 60.0, 59.80909090909092, 58.9237668161435, 58.67037037037037, 58.121976866456365, 58.09863945578231, 57.99090909090909, 56.33185840707964, 56.25, 56.05882352941177, 56.0, 55.002849002849004, 54.4059829059829, 54.0, 52.7, 51.62585969738652, 51.60902255639097, 51.58563535911602, 51.583333333333336, 51.45454545454545, 51.29032258064516, 50.0, 50.0, 50.00000000000001, 50.0, 49.88288288288288, 46.40277777777778, 51.329787234042556, 48.0, 47.28228228228228, 47.263636363636365, 47.211711711711715, 47.06428571428571, 47.04932735426009, 46.96610169491525, 46.9468085106383, 46.92307692307692, 46.92307692307692, 46.92307692307692, 46.80851063829788, 46.70909090909091, 46.702127659574465, 46.702127659574465, 46.697183098591545, 46.63069821119446, 46.53982300884956, 46.20627802690583, 46.20444444444445, 46.12398921832884, 46.09504132231405, 45.776315789473685, 45.77464788732394, 45.60283687943262, 45.21268656716418, 45.04460966542751, 44.87943262411348, 44.71217712177122, 44.50367647058823, 43.85233918128655, 42.163120567375884, 41.52212389380531, 40.99551569506726, 40.97520661157025, 40.53811659192825, 40.1858407079646, 40.14159292035398, 40.0, 40.0, 39.68141592920354]
846442 True [259.81249999999994, 150.45454545454547, 150.18617021276594, 110.94545454545455, 110.94545454545455, 101.2905982905983, 90.76363636363637, 90.26548672566372, 83.05813953488372, 77.49664429530202, 76.52747252747253, 72.27272727272727, 70.0, 65.88181818181818, 65.0, 63.11229946524064, 63.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0, 60.0, 60.0, 58.52252252252252, 56.00689655172414, 55.48888888888889, 54.870967741935495, 54.51184834123223, 54.45669291338582, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 53.864197530864196, 53.71084337349398, 53.71028037383178, 53.71017699115044, 53.708333333333336, 53.707843137254905, 53.707317073170735, 53.63600525624179, 52.00370370370371]
846414 False [200.03603603603602, 162.02597402597402, 162.02597402597402, 90.26548672566372, 83.88970588235294, 80.78985507246377, 79.59903381642512, 72.79411764705883, 64.40972222222223, 63.79775280898876, 55.0, 55.0, 55.0, 55.0, 55.0, 54.220408163265304, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 53.673469387755105, 53.455555555555556, 53.42553191489362, 50.0, 50.0, 47.12041884816754, 46.875, 47.12041884816754, 47.12041884816754, 47.12041884816754, 47.12041884816754, 47.12041884816754, 47.12041884816754, 46.875, 46.875, 47.12041884816754, 46.875, 47.12041884816754, 46.875, 47.12041884816754, 46.875, 46.875, 47.12041884816754, 46.875, 47.12041884816754, 46.875, 47.12041884816754, 46.875, 46.875, 47.12041884816754, 40.6260162601626, 40.02127659574468, 40.0, 39.653301886792455, 39.41818181818182, 39.0, 38.126126126126124, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 36.96428571428572, 36.87951807228916, 36.85981308411215, 36.42696629213483, 36.09722222222222, 36.09219858156028, 36.00284090909091, 35.99999999999999]
